cisp;mes;ano;munic;regiao;roubo_veiculo;flag
22;3;2019;Rio de Janeiro;Capital;45;mais
23;3;2019;Rio de Janeiro;Capital;34;mais
24;3;2019;Rio de Janeiro;Capital;47;mais
25;3;2019;Rio de Janeiro;Capital;45;mais
26;3;2019;Rio de Janeiro;Capital;41;mais
27;3;2019;Rio de Janeiro;Capital;164;mais
28;3;2019;Rio de Janeiro;Capital;18;mais ou menos
29;3;2019;Rio de Janeiro;Capital;67;mais
30;3;2019;Rio de Janeiro;Capital;29;mais
31;3;2019;Rio de Janeiro;Capital;81;mais
32;3;2019;Rio de Janeiro;Capital;57;mais
33;3;2019;Rio de Janeiro;Capital;137;mais
34;3;2019;Rio de Janeiro;Capital;196;mais
35;3;2019;Rio de Janeiro;Capital;93;mais
36;3;2019;Rio de Janeiro;Capital;14;mais ou menos
37;3;2019;Rio de Janeiro;Capital;11;mais ou menos
38;3;2019;Rio de Janeiro;Capital;104;mais
39;3;2019;Rio de Janeiro;Capital;196;mais
40;3;2019;Rio de Janeiro;Capital;114;mais
41;3;2019;Rio de Janeiro;Capital;27;mais
42;3;2019;Rio de Janeiro;Capital;15;mais ou menos
43;3;2019;Rio de Janeiro;Capital;12;mais ou menos
44;3;2019;Rio de Janeiro;Capital;51;mais
48;3;2019;Seropédica;Baixada Fluminense;14;mais ou menos
50;3;2019;Itaguaí;Baixada Fluminense;15;mais ou menos
51;3;2019;Paracambi;Baixada Fluminense;0;menos
52;3;2019;Nova Iguaçu;Baixada Fluminense;59;mais
53;3;2019;Mesquita;Baixada Fluminense;36;mais
54;3;2019;Belford Roxo;Baixada Fluminense;203;mais
55;3;2019;Queimados;Baixada Fluminense;14;mais ou menos
56;3;2019;Nova Iguaçu;Baixada Fluminense;65;mais
57;3;2019;Nilópolis;Baixada Fluminense;69;mais
58;3;2019;Nova Iguaçu;Baixada Fluminense;124;mais
59;3;2019;Duque de Caxias;Baixada Fluminense;189;mais
60;3;2019;Duque de Caxias;Baixada Fluminense;88;mais
61;3;2019;Duque de Caxias;Baixada Fluminense;8;mais ou menos
62;3;2019;Duque de Caxias;Baixada Fluminense;46;mais
63;3;2019;Japeri;Baixada Fluminense;7;mais ou menos
64;3;2019;São João de Meriti;Baixada Fluminense;179;mais
65;3;2019;Magé;Baixada Fluminense;2;mais ou menos
66;3;2019;Magé;Baixada Fluminense;8;mais ou menos
67;3;2019;Guapimirim;Baixada Fluminense;6;mais ou menos
70;3;2019;Tanguá;Interior;2;mais ou menos
71;3;2019;Itaboraí;Interior;52;mais
72;3;2019;São Gonçalo;Grande Niterói;117;mais
73;3;2019;São Gonçalo;Grande Niterói;99;mais
74;3;2019;São Gonçalo;Grande Niterói;125;mais
75;3;2019;São Gonçalo;Grande Niterói;86;mais
76;3;2019;Niterói;Grande Niterói;10;mais ou menos
77;3;2019;Niterói;Grande Niterói;39;mais
78;3;2019;Niterói;Grande Niterói;66;mais
79;3;2019;Niterói;Grande Niterói;35;mais
81;3;2019;Niterói;Grande Niterói;19;mais ou menos
82;3;2019;Maricá;Grande Niterói;24;mais
88;3;2019;Barra do Pirai;Interior;0;menos
89;3;2019;Resende;Interior;1;mais ou menos
90;3;2019;Barra Mansa;Interior;6;mais ou menos
91;3;2019;Valença;Interior;0;menos
92;3;2019;Rio das Flores;Interior;0;menos
93;3;2019;Volta Redonda;Interior;4;mais ou menos
94;3;2019;Piraí;Interior;0;menos
95;3;2019;Vassouras;Interior;0;menos
96;3;2019;"Miguel Pereira;Paty dos Alferes";Interior;0;menos
97;3;2019;Mendes;Interior;0;menos
98;3;2019;Engenheiro Paulo de Frontin;Interior;0;menos
99;3;2019;Itatiaia;Interior;0;menos
100;3;2019;"Porto Real;Quatis";Interior;0;menos
101;3;2019;Pinheiral;Interior;0;menos
104;3;2019;São José do Vale do Rio Preto;Interior;0;menos
105;3;2019;Petrópolis;Interior;4;mais ou menos
106;3;2019;Petrópolis;Interior;0;menos
107;3;2019;Paraíba do Sul;Interior;0;menos
108;3;2019;"Comendador Levy Gasparian;Areal;Três Rios";Interior;0;menos
109;3;2019;Sapucaia;Interior;0;menos
110;3;2019;Teresópolis;Interior;0;menos
111;3;2019;Sumidouro;Interior;0;menos
112;3;2019;Carmo;Interior;0;menos
118;3;2019;Araruama;Interior;10;mais ou menos
119;3;2019;Rio Bonito;Interior;0;menos
120;3;2019;Silva Jardim;Interior;0;menos
121;3;2019;Casimiro de Abreu;Interior;2;mais ou menos
122;3;2019;Conceição de Macabú;Interior;2;mais ou menos
123;3;2019;Macaé;Interior;16;mais ou menos
124;3;2019;Saquarema;Interior;5;mais ou menos
125;3;2019;São Pedro da Aldeia;Interior;5;mais ou menos
126;3;2019;Cabo Frio;Interior;17;mais ou menos
127;3;2019;Armação dos Búzios;Interior;3;mais ou menos
128;3;2019;Rio das Ostras;Interior;10;mais ou menos
129;3;2019;Iguaba Grande;Interior;3;mais ou menos
130;3;2019;"Quissamã;Carapebus";Interior;3;mais ou menos
132;3;2019;Arraial do Cabo;Interior;2;mais ou menos
134;3;2019;Campos dos Goytacazes;Interior;8;mais ou menos
135;3;2019;Itaocara;Interior;0;menos
136;3;2019;"Santo Antônio de Pádua;Aperibé";Interior;0;menos
137;3;2019;Miracema;Interior;0;menos
138;3;2019;Laje do Muriaé;Interior;0;menos
139;3;2019;Porciúncula;Interior;0;menos
140;3;2019;"Natividade;Varre-Sai";Interior;0;menos
141;3;2019;São Fidélis;Interior;0;menos
142;3;2019;Cambuci;Interior;0;menos
143;3;2019;"Itaperuna;São José de Ubá";Interior;0;menos
144;3;2019;Bom Jesus de Itabapoana;Interior;0;menos
145;3;2019;São João da Barra;Interior;0;menos
146;3;2019;Campos dos Goytacazes;Interior;9;mais ou menos
147;3;2019;São Francisco de Itabapoana;Interior;1;mais ou menos
148;3;2019;"Cardoso Moreira;Italva";Interior;0;menos
151;3;2019;Nova Friburgo;Interior;0;menos
152;3;2019;Duas Barras;Interior;0;menos
153;3;2019;Cantagalo;Interior;1;mais ou menos
154;3;2019;"Cordeiro;Macuco";Interior;0;menos
155;3;2019;São Sebastião do Alto;Interior;1;mais ou menos
156;3;2019;Santa Maria Madalena;Interior;2;mais ou menos
157;3;2019;Trajano de Morais;Interior;0;menos
158;3;2019;Bom Jardim;Interior;0;menos
159;3;2019;Cachoeiras de Macacu;Interior;4;mais ou menos
165;3;2019;Mangaratiba;Interior;2;mais ou menos
166;3;2019;Angra dos Reis;Interior;21;mais ou menos
167;3;2019;Paraty;Interior;2;mais ou menos
168;3;2019;Rio Claro;Interior;0;menos
1;4;2019;Rio de Janeiro;Capital;1;mais ou menos
4;4;2019;Rio de Janeiro;Capital;8;mais ou menos
5;4;2019;Rio de Janeiro;Capital;5;mais ou menos
6;4;2019;Rio de Janeiro;Capital;16;mais ou menos
7;4;2019;Rio de Janeiro;Capital;0;menos
9;4;2019;Rio de Janeiro;Capital;34;mais
10;4;2019;Rio de Janeiro;Capital;19;mais ou menos
11;4;2019;Rio de Janeiro;Capital;0;menos
12;4;2019;Rio de Janeiro;Capital;0;menos
13;4;2019;Rio de Janeiro;Capital;1;mais ou menos
14;4;2019;Rio de Janeiro;Capital;2;mais ou menos
15;4;2019;Rio de Janeiro;Capital;8;mais ou menos
16;4;2019;Rio de Janeiro;Capital;19;mais ou menos
17;4;2019;Rio de Janeiro;Capital;25;mais
18;4;2019;Rio de Janeiro;Capital;37;mais
19;4;2019;Rio de Janeiro;Capital;18;mais ou menos
20;4;2019;Rio de Janeiro;Capital;37;mais
21;4;2019;Rio de Janeiro;Capital;53;mais
22;4;2019;Rio de Janeiro;Capital;36;mais
23;4;2019;Rio de Janeiro;Capital;26;mais
24;4;2019;Rio de Janeiro;Capital;28;mais
25;4;2019;Rio de Janeiro;Capital;44;mais
26;4;2019;Rio de Janeiro;Capital;21;mais ou menos
27;4;2019;Rio de Janeiro;Capital;139;mais
28;4;2019;Rio de Janeiro;Capital;19;mais ou menos
29;4;2019;Rio de Janeiro;Capital;69;mais
30;4;2019;Rio de Janeiro;Capital;47;mais
31;4;2019;Rio de Janeiro;Capital;73;mais
32;4;2019;Rio de Janeiro;Capital;53;mais
33;4;2019;Rio de Janeiro;Capital;96;mais
34;4;2019;Rio de Janeiro;Capital;162;mais
35;4;2019;Rio de Janeiro;Capital;88;mais
36;4;2019;Rio de Janeiro;Capital;17;mais ou menos
37;4;2019;Rio de Janeiro;Capital;7;mais ou menos
38;4;2019;Rio de Janeiro;Capital;68;mais
39;4;2019;Rio de Janeiro;Capital;183;mais
40;4;2019;Rio de Janeiro;Capital;124;mais
41;4;2019;Rio de Janeiro;Capital;15;mais ou menos
42;4;2019;Rio de Janeiro;Capital;14;mais ou menos
43;4;2019;Rio de Janeiro;Capital;6;mais ou menos
44;4;2019;Rio de Janeiro;Capital;53;mais
48;4;2019;Seropédica;Baixada Fluminense;17;mais ou menos
50;4;2019;Itaguaí;Baixada Fluminense;23;mais ou menos
51;4;2019;Paracambi;Baixada Fluminense;2;mais ou menos
52;4;2019;Nova Iguaçu;Baixada Fluminense;67;mais
53;4;2019;Mesquita;Baixada Fluminense;34;mais
54;4;2019;Belford Roxo;Baixada Fluminense;285;mais
55;4;2019;Queimados;Baixada Fluminense;14;mais ou menos
56;4;2019;Nova Iguaçu;Baixada Fluminense;71;mais
57;4;2019;Nilópolis;Baixada Fluminense;50;mais
58;4;2019;Nova Iguaçu;Baixada Fluminense;92;mais
59;4;2019;Duque de Caxias;Baixada Fluminense;216;mais
60;4;2019;Duque de Caxias;Baixada Fluminense;74;mais
61;4;2019;Duque de Caxias;Baixada Fluminense;4;mais ou menos
62;4;2019;Duque de Caxias;Baixada Fluminense;31;mais
63;4;2019;Japeri;Baixada Fluminense;12;mais ou menos
64;4;2019;São João de Meriti;Baixada Fluminense;225;mais
65;4;2019;Magé;Baixada Fluminense;5;mais ou menos
66;4;2019;Magé;Baixada Fluminense;6;mais ou menos
67;4;2019;Guapimirim;Baixada Fluminense;6;mais ou menos
70;4;2019;Tanguá;Interior;6;mais ou menos
71;4;2019;Itaboraí;Interior;61;mais
72;4;2019;São Gonçalo;Grande Niterói;114;mais
73;4;2019;São Gonçalo;Grande Niterói;111;mais
74;4;2019;São Gonçalo;Grande Niterói;134;mais
75;4;2019;São Gonçalo;Grande Niterói;102;mais
76;4;2019;Niterói;Grande Niterói;10;mais ou menos
77;4;2019;Niterói;Grande Niterói;29;mais
78;4;2019;Niterói;Grande Niterói;82;mais
79;4;2019;Niterói;Grande Niterói;46;mais
81;4;2019;Niterói;Grande Niterói;28;mais
82;4;2019;Maricá;Grande Niterói;13;mais ou menos
88;4;2019;Barra do Pirai;Interior;0;menos
89;4;2019;Resende;Interior;0;menos
90;4;2019;Barra Mansa;Interior;1;mais ou menos
91;4;2019;Valença;Interior;0;menos
92;4;2019;Rio das Flores;Interior;0;menos
93;4;2019;Volta Redonda;Interior;4;mais ou menos
94;4;2019;Piraí;Interior;0;menos
95;4;2019;Vassouras;Interior;1;mais ou menos
96;4;2019;"Miguel Pereira;Paty dos Alferes";Interior;0;menos
97;4;2019;Mendes;Interior;0;menos
98;4;2019;Engenheiro Paulo de Frontin;Interior;0;menos
99;4;2019;Itatiaia;Interior;0;menos
100;4;2019;"Porto Real;Quatis";Interior;1;mais ou menos
101;4;2019;Pinheiral;Interior;0;menos
104;4;2019;São José do Vale do Rio Preto;Interior;0;menos
105;4;2019;Petrópolis;Interior;4;mais ou menos
106;4;2019;Petrópolis;Interior;1;mais ou menos
107;4;2019;Paraíba do Sul;Interior;1;mais ou menos
108;4;2019;"Comendador Levy Gasparian;Areal;Três Rios";Interior;2;mais ou menos
109;4;2019;Sapucaia;Interior;1;mais ou menos
110;4;2019;Teresópolis;Interior;0;menos
111;4;2019;Sumidouro;Interior;0;menos
112;4;2019;Carmo;Interior;0;menos
118;4;2019;Araruama;Interior;5;mais ou menos
119;4;2019;Rio Bonito;Interior;0;menos
120;4;2019;Silva Jardim;Interior;0;menos
121;4;2019;Casimiro de Abreu;Interior;1;mais ou menos
122;4;2019;Conceição de Macabú;Interior;0;menos
123;4;2019;Macaé;Interior;10;mais ou menos
124;4;2019;Saquarema;Interior;2;mais ou menos
125;4;2019;São Pedro da Aldeia;Interior;4;mais ou menos
126;4;2019;Cabo Frio;Interior;9;mais ou menos
127;4;2019;Armação dos Búzios;Interior;4;mais ou menos
128;4;2019;Rio das Ostras;Interior;6;mais ou menos
129;4;2019;Iguaba Grande;Interior;5;mais ou menos
130;4;2019;"Quissamã;Carapebus";Interior;2;mais ou menos
132;4;2019;Arraial do Cabo;Interior;0;menos
134;4;2019;Campos dos Goytacazes;Interior;15;mais ou menos
135;4;2019;Itaocara;Interior;0;menos
136;4;2019;"Santo Antônio de Pádua;Aperibé";Interior;0;menos
137;4;2019;Miracema;Interior;0;menos
138;4;2019;Laje do Muriaé;Interior;0;menos
139;4;2019;Porciúncula;Interior;0;menos
140;4;2019;"Natividade;Varre-Sai";Interior;0;menos
141;4;2019;São Fidélis;Interior;1;mais ou menos
142;4;2019;Cambuci;Interior;0;menos
143;4;2019;"Itaperuna;São José de Ubá";Interior;1;mais ou menos
144;4;2019;Bom Jesus de Itabapoana;Interior;0;menos
145;4;2019;São João da Barra;Interior;2;mais ou menos
146;4;2019;Campos dos Goytacazes;Interior;8;mais ou menos
147;4;2019;São Francisco de Itabapoana;Interior;1;mais ou menos
148;4;2019;"Cardoso Moreira;Italva";Interior;0;menos
151;4;2019;Nova Friburgo;Interior;1;mais ou menos
152;4;2019;Duas Barras;Interior;0;menos
153;4;2019;Cantagalo;Interior;0;menos
154;4;2019;"Cordeiro;Macuco";Interior;0;menos
155;4;2019;São Sebastião do Alto;Interior;0;menos
156;4;2019;Santa Maria Madalena;Interior;0;menos
157;4;2019;Trajano de Morais;Interior;0;menos
158;4;2019;Bom Jardim;Interior;0;menos
159;4;2019;Cachoeiras de Macacu;Interior;3;mais ou menos
165;4;2019;Mangaratiba;Interior;1;mais ou menos
166;4;2019;Angra dos Reis;Interior;16;mais ou menos
167;4;2019;Paraty;Interior;0;menos
168;4;2019;Rio Claro;Interior;1;mais ou menos
1;5;2019;Rio de Janeiro;Capital;0;menos
4;5;2019;Rio de Janeiro;Capital;6;mais ou menos
5;5;2019;Rio de Janeiro;Capital;2;mais ou menos
6;5;2019;Rio de Janeiro;Capital;18;mais ou menos
7;5;2019;Rio de Janeiro;Capital;4;mais ou menos
9;5;2019;Rio de Janeiro;Capital;14;mais ou menos
10;5;2019;Rio de Janeiro;Capital;2;mais ou menos
11;5;2019;Rio de Janeiro;Capital;0;menos
12;5;2019;Rio de Janeiro;Capital;2;mais ou menos
13;5;2019;Rio de Janeiro;Capital;2;mais ou menos
14;5;2019;Rio de Janeiro;Capital;1;mais ou menos
15;5;2019;Rio de Janeiro;Capital;1;mais ou menos
16;5;2019;Rio de Janeiro;Capital;28;mais
17;5;2019;Rio de Janeiro;Capital;21;mais ou menos
18;5;2019;Rio de Janeiro;Capital;35;mais
19;5;2019;Rio de Janeiro;Capital;16;mais ou menos
20;5;2019;Rio de Janeiro;Capital;28;mais
21;5;2019;Rio de Janeiro;Capital;62;mais
22;5;2019;Rio de Janeiro;Capital;49;mais
23;5;2019;Rio de Janeiro;Capital;37;mais
24;5;2019;Rio de Janeiro;Capital;40;mais
25;5;2019;Rio de Janeiro;Capital;43;mais
26;5;2019;Rio de Janeiro;Capital;33;mais
27;5;2019;Rio de Janeiro;Capital;144;mais
28;5;2019;Rio de Janeiro;Capital;22;mais ou menos
29;5;2019;Rio de Janeiro;Capital;79;mais
30;5;2019;Rio de Janeiro;Capital;41;mais
31;5;2019;Rio de Janeiro;Capital;100;mais
32;5;2019;Rio de Janeiro;Capital;41;mais
33;5;2019;Rio de Janeiro;Capital;97;mais
34;5;2019;Rio de Janeiro;Capital;112;mais
35;5;2019;Rio de Janeiro;Capital;82;mais
36;5;2019;Rio de Janeiro;Capital;22;mais ou menos
37;5;2019;Rio de Janeiro;Capital;9;mais ou menos
38;5;2019;Rio de Janeiro;Capital;62;mais
39;5;2019;Rio de Janeiro;Capital;175;mais
40;5;2019;Rio de Janeiro;Capital;118;mais
41;5;2019;Rio de Janeiro;Capital;7;mais ou menos
42;5;2019;Rio de Janeiro;Capital;26;mais
43;5;2019;Rio de Janeiro;Capital;10;mais ou menos
44;5;2019;Rio de Janeiro;Capital;44;mais
48;5;2019;Seropédica;Baixada Fluminense;10;mais ou menos
50;5;2019;Itaguaí;Baixada Fluminense;19;mais ou menos
51;5;2019;Paracambi;Baixada Fluminense;1;mais ou menos
52;5;2019;Nova Iguaçu;Baixada Fluminense;73;mais
53;5;2019;Mesquita;Baixada Fluminense;60;mais
54;5;2019;Belford Roxo;Baixada Fluminense;272;mais
55;5;2019;Queimados;Baixada Fluminense;17;mais ou menos
56;5;2019;Nova Iguaçu;Baixada Fluminense;79;mais
57;5;2019;Nilópolis;Baixada Fluminense;51;mais
58;5;2019;Nova Iguaçu;Baixada Fluminense;94;mais
59;5;2019;Duque de Caxias;Baixada Fluminense;167;mais
60;5;2019;Duque de Caxias;Baixada Fluminense;58;mais
61;5;2019;Duque de Caxias;Baixada Fluminense;4;mais ou menos
62;5;2019;Duque de Caxias;Baixada Fluminense;38;mais
63;5;2019;Japeri;Baixada Fluminense;13;mais ou menos
64;5;2019;São João de Meriti;Baixada Fluminense;216;mais
65;5;2019;Magé;Baixada Fluminense;3;mais ou menos
66;5;2019;Magé;Baixada Fluminense;19;mais ou menos
67;5;2019;Guapimirim;Baixada Fluminense;11;mais ou menos
70;5;2019;Tanguá;Interior;3;mais ou menos
71;5;2019;Itaboraí;Interior;78;mais
72;5;2019;São Gonçalo;Grande Niterói;107;mais
73;5;2019;São Gonçalo;Grande Niterói;87;mais
74;5;2019;São Gonçalo;Grande Niterói;152;mais
75;5;2019;São Gonçalo;Grande Niterói;112;mais
76;5;2019;Niterói;Grande Niterói;10;mais ou menos
77;5;2019;Niterói;Grande Niterói;15;mais ou menos
78;5;2019;Niterói;Grande Niterói;60;mais
79;5;2019;Niterói;Grande Niterói;37;mais
81;5;2019;Niterói;Grande Niterói;16;mais ou menos
82;5;2019;Maricá;Grande Niterói;12;mais ou menos
88;5;2019;Barra do Pirai;Interior;2;mais ou menos
89;5;2019;Resende;Interior;2;mais ou menos
90;5;2019;Barra Mansa;Interior;4;mais ou menos
91;5;2019;Valença;Interior;0;menos
92;5;2019;Rio das Flores;Interior;0;menos
93;5;2019;Volta Redonda;Interior;3;mais ou menos
94;5;2019;Piraí;Interior;0;menos
95;5;2019;Vassouras;Interior;0;menos
96;5;2019;"Miguel Pereira;Paty dos Alferes";Interior;0;menos
97;5;2019;Mendes;Interior;0;menos
98;5;2019;Engenheiro Paulo de Frontin;Interior;0;menos
99;5;2019;Itatiaia;Interior;0;menos
100;5;2019;"Porto Real;Quatis";Interior;0;menos
101;5;2019;Pinheiral;Interior;1;mais ou menos
104;5;2019;São José do Vale do Rio Preto;Interior;0;menos
105;5;2019;Petrópolis;Interior;0;menos
106;5;2019;Petrópolis;Interior;1;mais ou menos
107;5;2019;Paraíba do Sul;Interior;0;menos
108;5;2019;"Comendador Levy Gasparian;Areal;Três Rios";Interior;2;mais ou menos
109;5;2019;Sapucaia;Interior;1;mais ou menos
110;5;2019;Teresópolis;Interior;1;mais ou menos
111;5;2019;Sumidouro;Interior;1;mais ou menos
112;5;2019;Carmo;Interior;0;menos
118;5;2019;Araruama;Interior;6;mais ou menos
119;5;2019;Rio Bonito;Interior;2;mais ou menos
120;5;2019;Silva Jardim;Interior;1;mais ou menos
121;5;2019;Casimiro de Abreu;Interior;3;mais ou menos
122;5;2019;Conceição de Macabú;Interior;0;menos
123;5;2019;Macaé;Interior;11;mais ou menos
124;5;2019;Saquarema;Interior;4;mais ou menos
125;5;2019;São Pedro da Aldeia;Interior;2;mais ou menos
126;5;2019;Cabo Frio;Interior;9;mais ou menos
127;5;2019;Armação dos Búzios;Interior;0;menos
128;5;2019;Rio das Ostras;Interior;13;mais ou menos
129;5;2019;Iguaba Grande;Interior;3;mais ou menos
130;5;2019;"Quissamã;Carapebus";Interior;3;mais ou menos
132;5;2019;Arraial do Cabo;Interior;0;menos
134;5;2019;Campos dos Goytacazes;Interior;10;mais ou menos
135;5;2019;Itaocara;Interior;0;menos
136;5;2019;"Santo Antônio de Pádua;Aperibé";Interior;0;menos
137;5;2019;Miracema;Interior;0;menos
138;5;2019;Laje do Muriaé;Interior;0;menos
139;5;2019;Porciúncula;Interior;0;menos
140;5;2019;"Natividade;Varre-Sai";Interior;0;menos
141;5;2019;São Fidélis;Interior;0;menos
142;5;2019;Cambuci;Interior;0;menos
143;5;2019;"Itaperuna;São José de Ubá";Interior;0;menos
144;5;2019;Bom Jesus de Itabapoana;Interior;0;menos
145;5;2019;São João da Barra;Interior;0;menos
146;5;2019;Campos dos Goytacazes;Interior;4;mais ou menos
147;5;2019;São Francisco de Itabapoana;Interior;1;mais ou menos
148;5;2019;"Cardoso Moreira;Italva";Interior;0;menos
151;5;2019;Nova Friburgo;Interior;0;menos
152;5;2019;Duas Barras;Interior;1;mais ou menos
153;5;2019;Cantagalo;Interior;0;menos
154;5;2019;"Cordeiro;Macuco";Interior;0;menos
155;5;2019;São Sebastião do Alto;Interior;0;menos
156;5;2019;Santa Maria Madalena;Interior;0;menos
157;5;2019;Trajano de Morais;Interior;0;menos
158;5;2019;Bom Jardim;Interior;0;menos
159;5;2019;Cachoeiras de Macacu;Interior;3;mais ou menos
165;5;2019;Mangaratiba;Interior;2;mais ou menos
166;5;2019;Angra dos Reis;Interior;22;mais ou menos
167;5;2019;Paraty;Interior;0;menos
168;5;2019;Rio Claro;Interior;2;mais ou menos
1;6;2019;Rio de Janeiro;Capital;1;mais ou menos
4;6;2019;Rio de Janeiro;Capital;12;mais ou menos
5;6;2019;Rio de Janeiro;Capital;1;mais ou menos
6;6;2019;Rio de Janeiro;Capital;12;mais ou menos
7;6;2019;Rio de Janeiro;Capital;3;mais ou menos
9;6;2019;Rio de Janeiro;Capital;10;mais ou menos
10;6;2019;Rio de Janeiro;Capital;7;mais ou menos
11;6;2019;Rio de Janeiro;Capital;0;menos
12;6;2019;Rio de Janeiro;Capital;0;menos
13;6;2019;Rio de Janeiro;Capital;0;menos
14;6;2019;Rio de Janeiro;Capital;2;mais ou menos
15;6;2019;Rio de Janeiro;Capital;5;mais ou menos
16;6;2019;Rio de Janeiro;Capital;12;mais ou menos
17;6;2019;Rio de Janeiro;Capital;28;mais
18;6;2019;Rio de Janeiro;Capital;25;mais
19;6;2019;Rio de Janeiro;Capital;18;mais ou menos
20;6;2019;Rio de Janeiro;Capital;26;mais
21;6;2019;Rio de Janeiro;Capital;42;mais
22;6;2019;Rio de Janeiro;Capital;45;mais
23;6;2019;Rio de Janeiro;Capital;26;mais
24;6;2019;Rio de Janeiro;Capital;40;mais
25;6;2019;Rio de Janeiro;Capital;23;mais ou menos
26;6;2019;Rio de Janeiro;Capital;19;mais ou menos
27;6;2019;Rio de Janeiro;Capital;105;mais
28;6;2019;Rio de Janeiro;Capital;11;mais ou menos
29;6;2019;Rio de Janeiro;Capital;64;mais
30;6;2019;Rio de Janeiro;Capital;38;mais
31;6;2019;Rio de Janeiro;Capital;100;mais
32;6;2019;Rio de Janeiro;Capital;35;mais
33;6;2019;Rio de Janeiro;Capital;68;mais
34;6;2019;Rio de Janeiro;Capital;112;mais
35;6;2019;Rio de Janeiro;Capital;63;mais
36;6;2019;Rio de Janeiro;Capital;12;mais ou menos
